Letterboxd list export v7
Date,Name,Tags,URL,Description
22,In the Mood for Love,2000,https://boxd.it/29tE,"for me, the secret of the film reveals itself in those final scenes - beyond the haunting beauty of the romance shared by Tony Leung and Maggie Cheung (moreso as an idea than something tangible) lies a city in limbo; uncertain times becoming ever more uncertain, social and political ambiguity lurking behind well-meaning, well-mannered inhabitants. i think the fact that this is, in many ways, a traditional British romance (a-la Brief Encounter) is an interesting one- setting the story in such a visceral, colourful and somewhat idealistic 60s Hong Kong, Wong Kar-Wai takes an already great film and adds an utterly singular flare to it, very subtly challenging the relationship between Britain and Hong Kong, simultaneously during the time in which the film is set, the time it was released, and continuing to grow in relevance as the years goes by.

in some ways, it's the ultimate Hong Kong film, and one of the finest i have ever seen. i think i finally have to move it into my top 10 of all time."
23,The Grandmaster,2013,https://boxd.it/QU0,"suffers from the same problems as Ashes of Time insofar as it contains utterly stunning imagery but seemingly not very much underneath. i kinda need to see this one again irrespective of finishing this list for a more concrete opinion, but its creative and breathtaking cinematography certainly work in its favour."
24,The Big Boss,1971,https://boxd.it/1RU8,not really all that engaging beyond the astonishing physicality of bruce lee. more interesting as a piece of hong kong film history than a standalone film.
25,Armour of God,1986,https://boxd.it/1UXa,"some really great setpieces but (similarly to twin dragons) also a lot of fluff that really drag it down. still, jackie nearly died in this, and as usual there's some fantastic stuntwork, but it's somewhat lacking in the stunning choreography and charming goofiness of chan's other films from around this time."
26,The Heroic Trio,1993,https://boxd.it/TYu,"big fan of these ladies and their various attacks on shapeshifting anthony wong.

(it's to/cheung/yeoh. not much more to say.)"
27,Love Massacre,1981,https://boxd.it/5xXk,"need to see this one again. beautiful to look at but i kind of got lost thanks to the questionable subtitles on my personal copy (and everyone else's it seems) which, alongside a lot of its abstract imagery, left me somewhat disconnected for long stretches of time. still, there are absolutely stunning sequences here that really make me yearn for a remaster of some kind (without destroying its unique look, of course)."
28,One-Tenth of a Millimeter Apart,2021,https://boxd.it/uDdM,"didn't have subs, didn't care. 30 minutes of pure visual bliss."
29,Heroes Shed No Tears,1984,https://boxd.it/2byc,"the blueprint for everything woo would go on to do, and really interesting as a result. i don't think the tonal shift from somewhat realistic war drama to the usual Heroic Bloodshed stuff works quite as well here as it would in later films (both from woo and other filmmakers active during the 80s action wave) but it's still got a great sense of style and remains necessary viewing for any fans of john woo's early period."
30,Happy Together,1997,https://boxd.it/1Ha0,"perhaps it's the ultimate wong kar-wai film in terms of its utterly staggering portrait of utter loneliness, relationships in disrepair, and the light shining through all of it. my brain is mush and my heart aches.

also change the poster, the rooftop one is so much better!!!"
31,Chungking Express,1994,https://boxd.it/1UDa,"there was a point during this (sixth) watch of this film (in the span of less than a year) where i thought i may not love it as much as i did the fifth time, then california dreamin kicked in and my faith in the world was restored once again. this will never not be my favourite movie."
